accuracy,precision,recall,f1,roc_auc,model
0.9330143540669856,0.8,0.6153846153846154,0.6956521739130435,0.9417822614543927,Logistic Regression
0.59375,0.42857142857142855,0.9,0.5806451612903226,0.8375,Logistic Regression
0.8769230769230769,0.8125,0.7222222222222222,0.7647058823529411,0.9468085106382979,Logistic Regression
0.8591549295774648,0.9487179487179487,0.8222222222222222,0.8809523809523809,0.8743589743589744,Logistic Regression
0.8,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8434343434343434,Logistic Regression
