gene_family,importance
GF_01253,0.00020364100737994142
GF_00748,0.00020085684148743728
GF_02393,0.00019987033702585454
GF_02332,0.00019930375913566396
GF_00335,0.000197172005178198
GF_00595,0.00019406323852821803
GF_02340,0.00019163216177219995
GF_02072,0.00018934412781126372
GF_00454,0.00018297569891004292
GF_00112,0.000181307224501649
GF_00715,0.00017814486976087555
GF_00930,0.00017430067049965098
GF_01559,0.00017206432915465547
GF_01649,0.00017149051067020548
GF_00857,0.00016869354682373287
GF_01361,0.00016817065654783607
GF_01146,0.00016663098690369036
GF_01925,0.00016615085481624492
GF_00900,0.0001645674052371385
GF_00601,0.0001644272617427808
GF_00509,0.00016373226810496361
GF_01956,0.0001634032214567418
GF_01277,0.00016238481697601379
GF_00177,0.0001623161166280903
GF_00667,0.00015711457906582464
GF_00969,0.00015689287106258082
GF_02216,0.0001539867232980528
GF_01603,0.00015332890436397742
GF_00221,0.0001520612630465357
GF_00604,0.00014853258564756597
GF_01867,0.00014711257429140035
GF_01635,0.0001431595756441264
GF_02446,0.0001411309753432928
GF_02110,0.0001400581550037542
GF_00145,0.00013739407650476606
GF_01496,0.00013617755159273248
GF_00379,0.00013539026121136302
GF_00970,0.00013402789562543368
GF_00139,0.00013272980538097472
GF_00893,0.00013225541462756212
GF_01827,0.0001309083100831194
GF_02209,0.00012806408063475264
GF_01028,0.00012766523861251243
GF_02518,0.00012721370598490163
GF_00533,0.00012673237240148617
GF_00805,0.00012293472635194137
GF_00143,0.00012079693526454504
GF_00542,0.00011838810475628758
GF_02516,0.00011631083874750407
GF_01951,0.00011594410795565269
GF_01828,0.00011524767405532378
GF_01221,0.0001081267045204514
GF_00828,0.00010805551421427448
GF_01723,0.00010757376119504354
GF_00378,0.00010651372907100766
GF_00658,0.00010639377554857283
GF_01222,0.00010443970806216952
GF_00392,0.00010346611558088704
GF_00587,0.00010192271361310183
GF_02447,0.00010092836601886263
GF_01659,9.683887212065428e-05
GF_01235,9.596087622452436e-05
GF_01498,9.563892090951635e-05
GF_02159,9.498244250755869e-05
GF_01822,9.492261929634367e-05
GF_02167,8.982647656404761e-05
GF_00212,8.887801008385828e-05
GF_00079,8.840971830678467e-05
GF_00982,8.79884100241591e-05
GF_01145,8.672506889400688e-05
GF_00498,8.571748312906289e-05
GF_01141,8.160610973161219e-05
GF_01928,7.40643958708414e-05
GF_01223,7.387286905947559e-05
GF_00632,7.32000196831361e-05
GF_01495,7.251627232669514e-05
GF_00238,7.22517098040124e-05
GF_01699,7.126687166527406e-05
GF_00077,7.077259710498158e-05
GF_01952,6.905515061387361e-05
GF_00210,6.79287453127339e-05
GF_00066,6.746908788328461e-05
GF_00619,6.659863228785238e-05
GF_00867,5.880920414512055e-05
GF_01932,5.857017904052226e-05
GF_01733,5.7016970843007e-05
GF_00993,5.6852748088275046e-05
GF_00231,5.582676732509489e-05
GF_00902,5.539727961162464e-05
GF_00613,5.469987448448397e-05
GF_00400,5.3445877789961554e-05
GF_02494,5.342958289942918e-05
GF_01665,5.186237785759158e-05
GF_02215,5.1390983646602526e-05
GF_00136,5.074759535426053e-05
GF_00618,5.045452654155607e-05
GF_00353,4.9369975602803175e-05
GF_01602,4.846240502763999e-05
GF_01675,4.7157836673316e-05
GF_00183,4.706393183787329e-05
GF_00606,4.673043140183706e-05
GF_01514,4.5018973088940306e-05
GF_00731,4.275547943943031e-05
GF_02104,4.274083654346849e-05
GF_00607,4.219003175968705e-05
GF_00128,4.217558960810923e-05
GF_02020,4.213585473713417e-05
GF_00910,4.0929102331253884e-05
GF_01667,4.0736703805747105e-05
GF_01062,4.039125963477276e-05
GF_00120,3.9568826161930586e-05
GF_01902,3.7552757634790295e-05
GF_00000,3.5838861910677126e-05
GF_01911,3.503119794494576e-05
GF_01737,3.459299882378193e-05
GF_01757,3.39184861375118e-05
GF_00036,3.223561656943363e-05
GF_01604,3.102661339951142e-05
GF_00668,3.0196283400917175e-05
GF_00199,2.989575089952276e-05
GF_01561,2.9114919566284433e-05
GF_00673,2.892033857008702e-05
GF_00638,2.8850191294443437e-05
GF_01510,2.8638749123347304e-05
GF_02521,2.8575964971612948e-05
GF_02184,2.8548908479863903e-05
GF_00948,2.787643705098514e-05
GF_01503,2.7235962987197924e-05
GF_00239,2.6937777266591205e-05
GF_02108,2.633734204886888e-05
GF_00895,2.6200178622258887e-05
GF_02028,2.5720702812302047e-05
GF_00983,2.5394465091102086e-05
GF_01104,2.5228218769554894e-05
GF_00809,2.5126123766082215e-05
GF_00687,2.4290392559890454e-05
GF_00635,2.3816583798728595e-05
GF_01201,2.3763831524330073e-05
GF_00331,2.3642007717938222e-05
GF_01967,2.330560645588881e-05
GF_01801,2.3239918065705976e-05
GF_01817,2.2361940466457696e-05
GF_00337,2.2271553782902545e-05
GF_00216,2.154309608336479e-05
GF_00903,2.0877881680629188e-05
GF_01729,2.041244848021117e-05
GF_00408,2.0100626664874998e-05
GF_00682,2.006516749411236e-05
GF_02441,1.9435440375106223e-05
GF_02377,1.924624713072333e-05
GF_00623,1.897887414661865e-05
GF_01045,1.877766950836633e-05
GF_02387,1.8441722671311466e-05
GF_00593,1.819482982289233e-05
GF_00357,1.7982332626221852e-05
GF_01815,1.715934367862671e-05
GF_02397,1.7090568956426515e-05
GF_01785,1.7088913703413805e-05
GF_00950,1.6878904281760143e-05
GF_01043,1.676048303708567e-05
GF_00211,1.6000910229696567e-05
GF_01907,1.598546513892825e-05
GF_00829,1.5951270171686323e-05
GF_01102,1.5927891114335413e-05
GF_01678,1.5240254880734958e-05
GF_01674,1.5064198645494022e-05
GF_00386,1.4416710463075082e-05
GF_01789,1.4259045146584866e-05
GF_00395,1.4224839613467642e-05
GF_02074,1.3881323664881095e-05
GF_01232,1.3698441379561249e-05
GF_01761,1.3666090189469238e-05
GF_01194,1.3090479434667444e-05
GF_01182,1.2707805148924703e-05
GF_01731,1.2629504129248301e-05
GF_00679,1.2305038400623591e-05
GF_02180,1.2261635874363921e-05
GF_02464,1.2257345113088299e-05
GF_00940,1.2078808477350993e-05
GF_02396,1.1966535318062078e-05
GF_02372,1.1811643656108228e-05
GF_00662,1.1808138159301426e-05
GF_00586,1.1771789833025546e-05
GF_01156,1.1696042175138955e-05
GF_01088,1.1159574396086502e-05
GF_00791,1.1158004940401072e-05
GF_01663,1.0906491303620615e-05
GF_02183,1.0792110595587199e-05
GF_00603,1.071104643859619e-05
GF_00170,9.924201399155591e-06
GF_00863,9.683800408288336e-06
GF_01821,9.648517912493568e-06
GF_00105,9.341041482079545e-06
GF_02522,9.171348814196517e-06
GF_01955,8.762037325837894e-06
GF_02118,8.614224722087123e-06
GF_00398,8.34241336537731e-06
GF_00213,7.837896351133838e-06
GF_00693,7.819536579130043e-06
GF_00123,7.763053186074312e-06
GF_01499,7.667535009503059e-06
GF_00596,7.420386987111475e-06
GF_02101,7.226342573719579e-06
GF_00945,7.090898428130317e-06
GF_00389,7.010834569889614e-06
GF_02021,6.772597736019478e-06
GF_00799,6.742284486385202e-06
GF_00881,6.541373052975211e-06
GF_00506,6.514326466849832e-06
GF_00614,6.497940393700575e-06
GF_01609,6.274828823556218e-06
GF_01721,6.182595010926397e-06
GF_01605,6.1771248999757255e-06
GF_00804,6.127003456322246e-06
GF_02145,5.94641334164541e-06
GF_00380,5.7744463668690134e-06
GF_01136,5.704891488904148e-06
GF_01810,5.630336805605423e-06
GF_01730,5.600797634551908e-06
GF_00858,5.5319848654234125e-06
GF_00058,5.519499566650872e-06
GF_02018,5.470566525828499e-06
GF_02105,5.436948070697746e-06
GF_00690,5.415087215561033e-06
GF_01020,5.270229512216795e-06
GF_00294,5.09995898376071e-06
GF_02077,4.861422197951246e-06
GF_01924,4.740799954414571e-06
GF_00202,4.584972067240271e-06
GF_02157,4.441893008754131e-06
GF_00860,4.303615722160159e-06
GF_00571,4.156831419222413e-06
GF_00701,4.142452667284509e-06
GF_00333,4.046289446725905e-06
GF_02411,3.895839585584074e-06
GF_02375,3.874671736499122e-06
GF_00176,3.8296104564617155e-06
GF_00706,3.675635021121545e-06
GF_00727,3.513121017076208e-06
GF_00196,3.4952197397265524e-06
GF_00732,3.4580220038869096e-06
GF_00659,3.320822339915574e-06
GF_00297,3.1974732708362626e-06
GF_01787,3.190060797009133e-06
GF_01811,3.10207203037988e-06
GF_00800,3.0276122443817476e-06
GF_00274,3.012545295496813e-06
GF_00874,2.991566054288984e-06
GF_01555,2.982978696712371e-06
GF_01743,2.9631463186634747e-06
GF_01276,2.889318150739361e-06
GF_00148,2.8744249701374706e-06
GF_00705,2.7996361260215174e-06
GF_00741,2.7146112089283814e-06
GF_01666,2.5477773944032355e-06
GF_00375,2.542775398351479e-06
GF_00594,2.411782787919532e-06
GF_00071,2.3799574162264235e-06
GF_00694,2.3290194391068e-06
GF_01658,2.2718863767417136e-06
GF_00133,2.236973375266158e-06
GF_00987,2.0327940159719917e-06
GF_00182,2.0135879602710806e-06
GF_00388,1.9605590008354378e-06
GF_00617,1.854910217427635e-06
GF_02162,1.8067688450861333e-06
GF_00200,1.7458034324380368e-06
GF_00630,1.7017901517900095e-06
GF_00672,1.6909755942921994e-06
GF_00172,1.6768444601450816e-06
GF_00404,1.6687977405739168e-06
GF_00174,1.6327250058047262e-06
GF_01722,1.5546394213181433e-06
GF_02109,1.460632634391358e-06
GF_01006,1.4322152456889206e-06
GF_02388,1.3908903990035204e-06
GF_00854,1.3392482167351943e-06
GF_02442,1.3261185149153128e-06
GF_00657,1.2936045035398898e-06
GF_00855,1.290327473103975e-06
GF_02525,1.2841445265308085e-06
GF_00862,1.2544443678259506e-06
GF_00686,1.2171268455520724e-06
GF_02076,1.1977214039525783e-06
GF_01970,1.1903102158778151e-06
GF_01000,1.0668094898624099e-06
GF_02073,1.0389344419702193e-06
GF_01135,1.0053251738071204e-06
GF_00175,9.317422143967349e-07
GF_00704,8.959847141637391e-07
GF_01736,8.696827084178638e-07
GF_00034,8.519750668906578e-07
GF_00689,8.451059579251402e-07
GF_00597,8.394069088235673e-07
GF_00666,8.118024858102567e-07
GF_00794,7.990893202347257e-07
GF_00808,7.964548350416966e-07
GF_00431,7.566467791570105e-07
GF_00399,7.361495196105255e-07
GF_01537,7.27152085244768e-07
GF_00218,7.221497959468954e-07
GF_01190,7.024411824525965e-07
GF_00107,6.90771714469547e-07
GF_01958,6.897631701926241e-07
GF_00225,6.551935862046323e-07
GF_00011,6.165666645577093e-07
GF_00899,5.974572768287915e-07
GF_00869,5.94952907816648e-07
GF_02185,5.782513201831253e-07
GF_00217,5.720561039054225e-07
GF_00620,5.624346873519488e-07
GF_00237,5.499313773330658e-07
GF_00986,5.319347616370097e-07
GF_01022,5.239434424622092e-07
GF_01949,5.116677710016301e-07
GF_00788,5.099612324408385e-07
GF_00859,5.073669426793958e-07
GF_02389,4.996061492235017e-07
GF_00320,4.901837676758123e-07
GF_00915,4.881561792592772e-07
GF_00605,4.834120145313394e-07
GF_01599,4.5643620046988783e-07
GF_01816,4.396461369410269e-07
GF_02434,3.998679542487019e-07
GF_00615,3.84208839801525e-07
GF_00296,3.483468826415275e-07
GF_02515,3.161983139171846e-07
GF_00140,3.116589566306989e-07
GF_01741,3.0724064697932764e-07
GF_00382,3.0353768426775785e-07
GF_01953,3.030238424801405e-07
GF_00187,2.9965455921710506e-07
GF_01175,2.943945381776211e-07
GF_00336,2.9199034767762577e-07
GF_02106,2.919901638673717e-07
GF_01263,2.915791787618159e-07
GF_01652,2.6774823163801215e-07
GF_01502,2.644865426244179e-07
GF_02094,2.56761483288956e-07
GF_00186,2.464549313800276e-07
GF_01673,2.41946290451753e-07
GF_01206,2.404747064765617e-07
GF_00856,2.3308921872263515e-07
GF_00074,2.2824827742521728e-07
GF_00861,2.2384112790763883e-07
GF_00985,2.1838139286866984e-07
GF_00393,2.1150595882592893e-07
GF_00996,2.022109349477616e-07
GF_00381,1.9675829682139425e-07
GF_00661,1.92300124509551e-07
GF_00146,1.9205014054626177e-07
GF_01143,1.9140120363065703e-07
GF_01712,1.899574188408527e-07
GF_02361,1.8717141649636245e-07
GF_00124,1.6313393399980916e-07
GF_00356,1.5829003142508838e-07
GF_01860,1.5258210588231927e-07
GF_00366,1.515777483366745e-07
GF_00405,1.3954228745749224e-07
GF_01494,1.393491748259684e-07
GF_02398,1.3882989220663738e-07
GF_02460,1.370853627813268e-07
GF_00103,1.3578586696687092e-07
GF_00332,1.3438199929852037e-07
GF_00677,1.310807139363424e-07
GF_01033,1.2169167181541e-07
GF_01224,1.1293480851987995e-07
GF_01001,1.0760660928464635e-07
GF_00870,1.0678778451602968e-07
GF_01765,1.0513949614542939e-07
GF_02406,1.048630907281628e-07
GF_00626,1.0177671630019598e-07
GF_01011,9.829091590109568e-08
GF_00490,9.596782439664221e-08
GF_00627,9.200643327660056e-08
GF_00622,7.891512639578779e-08
GF_01922,7.718364494169082e-08
GF_01128,7.64738545640795e-08
GF_01234,7.552143840964376e-08
GF_00793,7.342067808344956e-08
GF_00390,7.11311921744368e-08
GF_02179,6.507865185918503e-08
GF_00916,6.505049910510334e-08
GF_00104,6.387835411733247e-08
GF_00880,6.112441396198461e-08
GF_01898,5.8653640052775024e-08
GF_00676,5.5143534967127354e-08
GF_00590,5.200888244788526e-08
GF_01594,5.144368537292558e-08
GF_00898,5.1262972099833545e-08
GF_02391,4.545065810932191e-08
GF_02438,4.260718473836622e-08
GF_01735,4.250662914207903e-08
GF_01016,4.043291531193654e-08
GF_01103,4.035313651538873e-08
GF_01637,4.0304657016092087e-08
GF_01630,3.9145062491580273e-08
GF_00592,3.495812482391061e-08
GF_02153,3.2984790782734484e-08
GF_00396,3.273542754606703e-08
GF_00754,3.0772770490286684e-08
GF_02178,3.035067854965564e-08
GF_00708,2.9673213009841066e-08
GF_02395,2.4354309534551174e-08
GF_00974,2.2402601629334575e-08
GF_00610,2.0840201946283915e-08
GF_00507,2.0254801972512816e-08
GF_02394,1.9848603464757122e-08
GF_02444,1.7665821400185097e-08
GF_01957,1.6796286332570002e-08
GF_00391,1.617397995686523e-08
GF_01700,1.5388510648415175e-08
GF_00625,1.3031411908442348e-08
GF_00376,1.2016630857894895e-08
GF_00028,1.154833436583856e-08
GF_00184,1.1241045258190254e-08
GF_02096,1.1228485264204802e-08
GF_01770,1.081776543348113e-08
GF_00241,1.032318500800243e-08
GF_00358,9.1283674928269e-09
GF_00588,8.6137594110805e-09
GF_00001,8.551539924837368e-09
GF_01923,8.549654382227865e-09
GF_00634,8.36868247528751e-09
GF_02445,8.297999472112085e-09
GF_00150,8.064645236042396e-09
GF_00896,7.99920932490131e-09
GF_00149,6.554454690086367e-09
GF_00865,6.519433141985207e-09
GF_01157,6.5112140254519925e-09
GF_01759,5.777704927738148e-09
GF_00980,5.758550459732879e-09
GF_00823,5.6948292166050544e-09
GF_01701,5.445984658338429e-09
GF_01758,4.9778786203707744e-09
GF_00947,4.638774344971994e-09
GF_00646,4.163206914277789e-09
GF_02113,4.1010186510614075e-09
GF_02443,3.544279978906826e-09
GF_00671,3.4340292379089816e-09
GF_00208,3.236865265344626e-09
GF_00729,2.8078777002593837e-09
GF_00384,2.4195310257332263e-09
GF_00364,1.6605837589876445e-09
GF_02519,1.4505201787825914e-09
GF_01601,1.3580041070318344e-09
GF_01593,1.3325970435615332e-09
GF_00580,1.2839568252562302e-09
GF_02437,1.0909741633592524e-09
GF_01919,8.443428781886079e-10
GF_02513,8.294676317990542e-10
GF_01880,5.885757472251771e-10
GF_00979,5.513391653519976e-10
GF_00680,5.08889782878019e-10
GF_00665,3.042558360778441e-10
GF_01954,2.869250912593913e-10
GF_00584,2.681580305428125e-10
GF_00878,1.862579505817164e-10
GF_00944,1.2468338816788007e-10
GF_01654,1.0833353488376738e-10
GF_01656,6.53553075156018e-11
GF_01662,8.48687081470187e-12
GF_01031,5.283837269747663e-12
GF_00352,3.588002965175059e-12
GF_02068,1.179086920802517e-14
GF_02052,0.0
GF_00394,0.0
GF_02181,0.0
GF_02316,0.0
GF_00040,0.0
GF_01918,0.0
GF_00284,0.0
GF_01682,0.0
GF_01908,0.0
GF_00207,0.0
GF_02458,0.0
GF_00688,0.0
GF_00975,0.0
GF_01812,0.0
GF_00360,0.0
GF_00385,0.0
GF_00877,0.0
GF_00721,0.0
GF_00612,0.0
GF_01233,0.0
GF_00873,0.0
GF_01462,0.0
GF_01501,0.0
GF_02485,0.0
GF_01184,0.0
GF_02152,0.0
GF_00173,0.0
GF_00114,0.0
GF_00106,0.0
